10188,1690.0,=390.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-star-wars-10188-death-star-gwiazda-smierci-i6628890203.html,http://www.ebay.co.uk/itm/401232707762
42009,1043.0,=225.9*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-technic-42009-ruchomy-zuraw-mkii-gorzow-i6632175202.html,http://www.ebay.co.uk/itm/142157977235
42008,620.0,=188.4*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-technic-42008-i6632763415.html,http://www.ebay.co.uk/itm/182361887216
42006,557.0,=99.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-technic-42006-koparka-i6627102151.html,http://www.ebay.co.uk/itm/262726522368
42000,535.0,=118.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-technic-42000-grand-prix-racer-nowy-w-wa-i6638884717.html,http://www.ebay.co.uk/itm/311754396848
10197,1359.0,=298.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10197-fire-brigade-remiza-strazy-pozarnej-i6632515676.html,http://www.ebay.co.uk/itm/302155417350
10193,1099.0,=160.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-10193-medieval-market-village-zamek-castle-i6630663224.html,http://www.ebay.co.uk/itm/182355766702
75158,519.0,=99.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-star-wars-75158-bojowa-fregata-rebeliantow-i6639775203.html,http://www.ebay.co.uk/itm/182323776275
75876,519.0,=91.57*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-speed-porsche-919-hybrid-and-917k-75876-i6221627711.html,http://www.ebay.co.uk/itm/252319804401
60047,514.0,=99.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-city-60047-posterunek-policji-i6613223493.html,http://www.ebay.co.uk/itm/272382520284
70596,513.0,=117.95*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/klocki-lego-ninjago-70596-akcja-w-jaskini-samuraja-i6637000919.html,http://www.ebay.co.uk/itm/152325595495
75098,1097.0,=295.0*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-star-wars-75098-szturm-na-hoth-gwiezdne-wojny-i6638397604.html,http://www.ebay.co.uk/itm/272457678053
75096,508.0,=152.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-star-wars-75096-sith-infiltrator-darth-maul-i6575998986.html,http://www.ebay.co.uk/itm/172430300381
4000007,1713.0,=349.99*$H$1,"=INDIRECT(ADDRESS(ROW(), COLUMN()-2, 4))-INDIRECT(ADDRESS(ROW(), COLUMN()-1, 4))",http://allegro.pl/lego-4000007-ole-kirks-house-nowy-rarytas-i6636135292.html,http://www.ebay.co.uk/itm/172407569681
